Agency,Platform,Url,Date Sampled,Likes/Followers/Visits/Downloads
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,04/09/2012 12:00:00 AM,137
DOE,Newsletter,,04/09/2012 12:00:00 AM,187180
DOT,Newsletter,,04/09/2012 12:00:00 AM,72614
NYC Digital: external newsletter,Newsletter,,04/09/2012 12:00:00 AM,
NYC Gov,Newsletter,0,04/09/2012 12:00:00 AM,543533
NYCHA,Newsletter,,04/09/2012 12:00:00 AM,
OEM,Newsletter,,04/09/2012 12:00:00 AM,
,nyc.gov,2800000,04/09/2012 12:00:00 AM,
nycgov,Pinterest,http://pinterest.com/nycgov,04/09/2012 12:00:00 AM,
DOH,Pinterest,http://pinterest.com/nychealth,04/09/2012 12:00:00 AM,
FDNY,Pinterest,http://pinterest.com/fdnyhome/,04/09/2012 12:00:00 AM,
DRIS,Pinterest,http://pinterest.com/recordsnyc,04/09/2012 12:00:00 AM,
DOE,SMS,877877,04/09/2012 12:00:00 AM,382
NYCHA,SMS,,04/09/2012 12:00:00 AM,
OEM,SMS,,04/09/2012 12:00:00 AM,61652
NYC Digital,Tumblr,http://nycdigital.tumblr.com,04/09/2012 12:00:00 AM,2279
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,04/09/2012 12:00:00 AM,
DOB,Tumblr,http://nycbuildings.tumblr.com,04/09/2012 12:00:00 AM,
DOH,Tumblr,http://nychealth.tumblr.com/,04/09/2012 12:00:00 AM,
DOH,Tumblr,http://mygooddognyc.tumblr.com/,04/09/2012 12:00:00 AM,
DOT,Tumblr,http://thedailypothole.tumblr.com ,04/09/2012 12:00:00 AM,406
EDC,Tumblr,http://nycedc.tumblr.com/,04/09/2012 12:00:00 AM,819
HRA,Tumblr,http://nycdads.tumblr.com,04/09/2012 12:00:00 AM,
NYC & Co,Tumblr,nycgo.tumblr.com,04/09/2012 12:00:00 AM,
NYC Digital,Tumblr,madeinny.tumblr.com,04/09/2012 12:00:00 AM,
NYC Digital,Tumblr,http://nycopendata.tumblr.com,04/09/2012 12:00:00 AM,323
NYC Gov,Tumblr,nycgov.tumblr.com,04/09/2012 12:00:00 AM,2610
OEM,Tumblr,http://nyccert.tumblr.com/,04/09/2012 12:00:00 AM,
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,04/09/2012 12:00:00 AM,
OMB,Tumblr,http://nycarra.tumblr.com,04/09/2012 12:00:00 AM,
TLC,Tumblr,http://nyctlc.tumblr.com/,04/09/2012 12:00:00 AM,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,04/09/2012 12:00:00 AM,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,04/09/2012 12:00:00 AM,
FDNY,Tumblr,http://fdny.tumblr.com/,04/09/2012 12:00:00 AM,
SBS,Tumblr,http://nycheighborhoods.tumblr.com,04/09/2012 12:00:00 AM,
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,04/09/2012 12:00:00 AM,17
SBS,Twitter,https://twitter.com/NYCWorkforce1,04/09/2012 12:00:00 AM,356
City Store,Twitter,http://twitter.com/citystorenyc,04/09/2012 12:00:00 AM,193
LPC,Twitter,https://twitter.com/NYCLPC,04/09/2012 12:00:00 AM,448
DOE,Twitter,http://twitter.com/alumny,04/09/2012 12:00:00 AM,153
OEM,Twitter,http://twitter.com/NYCOEM,04/09/2012 12:00:00 AM,141
NYC & Co,Twitter,http://twitter.com/nycgoshop,04/09/2012 12:00:00 AM,337
LMEC,Twitter,http://twitter.com/nyclmew,04/09/2012 12:00:00 AM,338
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,04/09/2012 12:00:00 AM,241
HRA,Twitter,http://twitter.com/nychra,04/09/2012 12:00:00 AM,555
NYC Digital,Twitter,http://twitter.com/nycdigital,04/09/2012 12:00:00 AM,1470
energyNYC,Twitter,http://twitter.com/energy_nyc,04/09/2012 12:00:00 AM,509
DFTA,Twitter,http://twitter.com/NYCaging,04/09/2012 12:00:00 AM,587
DOE,Twitter,http://twitter.com/TheFundforPS,04/09/2012 12:00:00 AM,367
MOPD,Twitter,http://twitter.com/nyc_mopd,04/09/2012 12:00:00 AM,609
NYCCFB,Twitter,http://twitter.com/NYCCFB,04/09/2012 12:00:00 AM,616
EDC,Twitter,http://twitter.com/AppSciNYC,04/09/2012 12:00:00 AM,1153
DCA,YouTube,http://www.youtube.com/nycdca,04/09/2012 12:00:00 AM,17
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,04/09/2012 12:00:00 AM,746
DOE,Twitter,http://twitter.com/nyctf,04/09/2012 12:00:00 AM,694
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,04/09/2012 12:00:00 AM,956
City Charter,Twitter,http://twitter.com/CityCharterNYC,04/09/2012 12:00:00 AM,715
DFTA,Twitter,http://www.twitter.com/timebanksnyc,04/09/2012 12:00:00 AM,805
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,04/09/2012 12:00:00 AM,1292
MOME,Twitter,http://www.twitter.com/madeinny,04/09/2012 12:00:00 AM,1731
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,04/09/2012 12:00:00 AM,1511
DOI,Twitter,http://twitter.com/DOINews,04/09/2012 12:00:00 AM,1689
DCA,Twitter,http://twitter.com/nycdca,04/09/2012 12:00:00 AM,1965
DOE,Twitter,http://twitter.com/iteachnyc,04/09/2012 12:00:00 AM,1479
CAU,Twitter,www.twitter.com/mayorscau,04/09/2012 12:00:00 AM,1821
HHC,Twitter,http://twitter.com/HHCnyc,04/09/2012 12:00:00 AM,2447
MOIA,Twitter,https://twitter.com/NYCimmigrants,04/09/2012 12:00:00 AM,1984
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,04/09/2012 12:00:00 AM,2656
DEP,Twitter,http://twitter.com/nycwater,04/09/2012 12:00:00 AM,3046
DOITT,Twitter,http://twitter.com/nycdoitt,04/09/2012 12:00:00 AM,3011
PlaNYC,Twitter,http://twitter.com/PlaNYC,04/09/2012 12:00:00 AM,3190
DYCD,Twitter,http://twitter.com/nycyouth,04/09/2012 12:00:00 AM,2784
NYCService,Twitter,http://twitter.com/nycservice,04/09/2012 12:00:00 AM,3113
TLC,Twitter,http://twitter.com/NYCTaxi,04/09/2012 12:00:00 AM,3168
DOB,Twitter,http://twitter.com/nyc_buildings,04/09/2012 12:00:00 AM,3703
NYCHA,Twitter,http://twitter.com/NYCHA,04/09/2012 12:00:00 AM,3880
MOME,Twitter,http://www.twitter.com/nyc_media,04/09/2012 12:00:00 AM,7035
EDC,Twitter,http://twitter.com/nycedc,04/09/2012 12:00:00 AM,7525
DOH,Twitter,http://twitter.com/nycHealthy,04/09/2012 12:00:00 AM,8313
NYC Digital,Twitter,http://twitter.com/nycgov,04/09/2012 12:00:00 AM,18652
311,Twitter,http://www.twitter.com/NYCASP,04/09/2012 12:00:00 AM,10391
DOT,Twitter,http://twitter.com/NYC_DOT,04/09/2012 12:00:00 AM,14789
FDNY,Twitter,http://www.twitter.com/FDNY,04/09/2012 12:00:00 AM,26002
DOE,Twitter,http://twitter.com/NYCSchools,04/09/2012 12:00:00 AM,22240
DPR,Twitter,http://twitter.com/NYCParks,04/09/2012 12:00:00 AM,23027
NYPD,Twitter,http://twitter.com/NYPDnews,04/09/2012 12:00:00 AM,32239
311,Twitter,http://www.twitter.com/311NYC,04/09/2012 12:00:00 AM,26934
OEM,Twitter,http://twitter.com/NotifyNYC,04/09/2012 12:00:00 AM,38391
NYC & Co,Twitter,http://twitter.com/nycgo,04/09/2012 12:00:00 AM,53462
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,04/09/2012 12:00:00 AM,64299
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,04/09/2012 12:00:00 AM,1058
DHS,Twitter,www.twitter.com/nycdhs,04/09/2012 12:00:00 AM,294
DOF,Twitter,https://twitter.com/nycfinance,04/09/2012 12:00:00 AM,
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,04/09/2012 12:00:00 AM,
DSNY,Twitter,www.twitter.com/nycrecycles,04/09/2012 12:00:00 AM,35
FDNY,Twitter,https://twitter.com/joinFDNY,04/09/2012 12:00:00 AM,1413
Materials for the Arts,Twitter,https://twitter.com/mftanyc,04/09/2012 12:00:00 AM,1878
MOAE,Twitter,http://twitter.com/youcantoonyc,04/09/2012 12:00:00 AM,27
NYC Digital,Twitter,https://twitter.com/nycgob,04/09/2012 12:00:00 AM,
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,04/09/2012 12:00:00 AM,99
NYCCFB,Twitter,http://twitter.com/NYCVotes,04/09/2012 12:00:00 AM,160
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,04/09/2012 12:00:00 AM,147
Prob,Twitter,www.twitter.com/nycprobation,04/09/2012 12:00:00 AM,121
Vets,Twitter,http://twitter.com/NYCVeterans,04/09/2012 12:00:00 AM,257
DRIS,Twitter,https://twitter.com/NYCRecords,04/09/2012 12:00:00 AM,
YMI,Twitter,http://www.twitter.com/nycyoungmen,04/09/2012 12:00:00 AM,
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,04/09/2012 12:00:00 AM,
DOE,Vimeo,http://vimeo.com/nycschools,04/09/2012 12:00:00 AM,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,04/09/2012 12:00:00 AM,
311,WordPress,http://311nyc.wordpress.com/,04/09/2012 12:00:00 AM,
DOITT,WordPress,http://nycitymap.wordpress.com/,04/09/2012 12:00:00 AM,
DOITT,WordPress,http://nycitt.wordpress.com/,04/09/2012 12:00:00 AM,
HHS,WordPress,http://hsdatanyc.wordpress.com/,04/09/2012 12:00:00 AM,
HHS,WordPress,http://hsdata-nyc.org,04/09/2012 12:00:00 AM,
LMEC,WordPress,http://lmew.wordpress.com/,04/09/2012 12:00:00 AM,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,04/09/2012 12:00:00 AM,
MOIA,WordPress,http://ihwnyc.wordpress.com,04/09/2012 12:00:00 AM,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,04/09/2012 12:00:00 AM,
SBS,WordPress,http://workforce1.org,04/09/2012 12:00:00 AM,
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,04/09/2012 12:00:00 AM,
DOH,Youtube,http://www.youtube.com/user/drinkingsugar,04/09/2012 12:00:00 AM,176
DOE,YouTube,http://www.youtube.com/thefundforps,04/09/2012 12:00:00 AM,1
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,04/09/2012 12:00:00 AM,
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,04/09/2012 12:00:00 AM,6
Probation,YouTube,http://www.youtube.com/NYCProbation,04/09/2012 12:00:00 AM,8
DOITT,YouTube,http://www.youtube.com/doittnews,04/09/2012 12:00:00 AM,29
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,04/09/2012 12:00:00 AM,15
HRA,YouTube,http://www.youtube.com/user/HRANYC,04/09/2012 12:00:00 AM,25
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,04/09/2012 12:00:00 AM,30
HHC,YouTube,http://www.youtube.com/HHCnyc,04/09/2012 12:00:00 AM,36
DOE,YouTube,http://www.youtube.com/nycschools,04/09/2012 12:00:00 AM,44
DYCD,YouTube,http://www.youtube.com/dycdnyc,04/09/2012 12:00:00 AM,53
OEM,YouTube,http://www.youtube.com/nycoem,04/09/2012 12:00:00 AM,67
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,04/09/2012 12:00:00 AM,84
EDC,YouTube,http://www.youtube.com/NYCEDC,04/09/2012 12:00:00 AM,117
MOME,YouTube,http://www.youtube.com/nycmedia25,04/09/2012 12:00:00 AM,153
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,04/09/2012 12:00:00 AM,237
DOT,YouTube,http://www.youtube.com/NYCDOT,04/09/2012 12:00:00 AM,328
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,04/09/2012 12:00:00 AM,663
NYPD,YouTube,http://www.youtube.com/nypd,04/09/2012 12:00:00 AM,3066
DOH,YouTube,http://www.youtube.com/NYCHealth,04/09/2012 12:00:00 AM,125
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,04/09/2012 12:00:00 AM,1082
TOTAL,TOTAL,TOTAL,04/09/2012 12:00:00 AM,1752711
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,04/09/2012 12:00:00 AM,
MOAE,YouTube,http://www.youtube.com/YouCanTooNYC,03/14/2012 12:00:00 AM,5
DOT,Android,You The Man,03/14/2012 12:00:00 AM,
DOH,Android,Condom Finder,03/14/2012 12:00:00 AM,
MOME,Android,MiNY Venor app,03/14/2012 12:00:00 AM,343
DOT,Broadcastr,,03/14/2012 12:00:00 AM,
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,03/14/2012 12:00:00 AM,
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,03/14/2012 12:00:00 AM,9
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,03/14/2012 12:00:00 AM,47
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,03/14/2012 12:00:00 AM,81
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,03/14/2012 12:00:00 AM,162
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,03/14/2012 12:00:00 AM,175
MOIA,Facebook,http://www.facebook.com/ihwnyc,03/14/2012 12:00:00 AM,160
City Store,Facebook,http://www.facebook.com/citystorenyc,03/14/2012 12:00:00 AM,207
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,03/14/2012 12:00:00 AM,310
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,03/14/2012 12:00:00 AM,229
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,03/14/2012 12:00:00 AM,292
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,03/14/2012 12:00:00 AM,243
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,03/14/2012 12:00:00 AM,348
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,03/14/2012 12:00:00 AM,262
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,03/14/2012 12:00:00 AM,269
DFTA,Facebook,http://www.facebook.com/timebanksnyc,03/14/2012 12:00:00 AM,286
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,03/14/2012 12:00:00 AM,307
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,03/14/2012 12:00:00 AM,344
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,03/14/2012 12:00:00 AM,349
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,03/14/2012 12:00:00 AM,336
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,03/14/2012 12:00:00 AM,336
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,03/14/2012 12:00:00 AM,285
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,03/14/2012 12:00:00 AM,353
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,03/14/2012 12:00:00 AM,302
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,03/14/2012 12:00:00 AM,455
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,03/14/2012 12:00:00 AM,551
SICB1,Facebook,https://www.facebook.com/CB1SI,03/14/2012 12:00:00 AM,348
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,03/14/2012 12:00:00 AM,411
DCA,Facebook,http://www.facebook.com/NYCDCA,03/14/2012 12:00:00 AM,438
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,03/14/2012 12:00:00 AM,451
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,03/14/2012 12:00:00 AM,454
NYCHA,Facebook,http://www.facebook.com/NYCHA,03/14/2012 12:00:00 AM,825
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,03/14/2012 12:00:00 AM,867
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,03/14/2012 12:00:00 AM,1209
Culture,Facebook,https://www.facebook.com/piypnyc,03/14/2012 12:00:00 AM,747
SBS,Facebook,http://www.facebook.com/NYCBusiness,03/14/2012 12:00:00 AM,988
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,03/14/2012 12:00:00 AM,855
DOT,Facebook,http://www.facebook.com/YouTheManNYC,03/14/2012 12:00:00 AM,977
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,03/14/2012 12:00:00 AM,1791
HHC,Facebook,http://www.facebook.com/nychhc,03/14/2012 12:00:00 AM,1090
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,03/14/2012 12:00:00 AM,1151
GreeNYC,Facebook,https://www.facebook.com/birdienyc,03/14/2012 12:00:00 AM,1382
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,03/14/2012 12:00:00 AM,1423
DOH,Facebook,http://www.facebook.com/NYCKnows,03/14/2012 12:00:00 AM,1682
DOE,Facebook,http://www.facebook.com/nycgrads,03/14/2012 12:00:00 AM,1832
DEP,Facebook,http://www.facebook.com/nycwater,03/14/2012 12:00:00 AM,2337
MOME,Facebook,https://www.facebook.com/NYCMedia,03/14/2012 12:00:00 AM,2800
EDC,Facebook,http://www.facebook.com/NYCEDC,03/14/2012 12:00:00 AM,3100
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,03/14/2012 12:00:00 AM,4378
DOT,Facebook,http://www.facebook.com/NYCDOT,03/14/2012 12:00:00 AM,3630
EDC,Facebook,http://www.facebook.com/AppSciNYC,03/14/2012 12:00:00 AM,3717
DYCD,Facebook,http://www.facebook.com/nycyouth,03/14/2012 12:00:00 AM,4545
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,03/14/2012 12:00:00 AM,7379
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,03/14/2012 12:00:00 AM,4845
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,03/14/2012 12:00:00 AM,5148
NYCService,Facebook,http://www.facebook.com/nycservice,03/14/2012 12:00:00 AM,5403
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,03/14/2012 12:00:00 AM,8839
DOH,Facebook,http://www.facebook.com/nycquits,03/14/2012 12:00:00 AM,7943
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,03/14/2012 12:00:00 AM,7584
DOE,Facebook,http://www.facebook.com/fundforpublicschools,03/14/2012 12:00:00 AM,8291
DPR,Facebook,http://www.facebook.com/nycparks,03/14/2012 12:00:00 AM,12979
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,03/14/2012 12:00:00 AM,13815
DOE,Facebook,http://www.facebook.com/NYCschools,03/14/2012 12:00:00 AM,19689
DOH,Facebook,http://www.facebook.com/NYCcondom,03/14/2012 12:00:00 AM,18058
NYC & Co,Facebook,http://www.facebook.com/nycgo,03/14/2012 12:00:00 AM,37751
FDNY,Facebook,http://www.facebook.com/FDNYhome,03/14/2012 12:00:00 AM,74974
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,03/14/2012 12:00:00 AM,13
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,03/14/2012 12:00:00 AM,
DOB,Facebook,http://www.facebook.com/NYCBuildings,03/14/2012 12:00:00 AM,996
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,03/14/2012 12:00:00 AM,92
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,03/14/2012 12:00:00 AM,143
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,03/14/2012 12:00:00 AM,
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,03/14/2012 12:00:00 AM,80
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,03/14/2012 12:00:00 AM,2658
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,03/14/2012 12:00:00 AM,53
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,03/14/2012 12:00:00 AM,1853
MOME,Facebook,http://www.facebook.com/NYCMINY,03/14/2012 12:00:00 AM,
NYC Gov,Facebook,http://www.facebook.com/nycgov,03/14/2012 12:00:00 AM,2674
NYCCFB,Facebook,http://www.facebook.com/nycvotes,03/14/2012 12:00:00 AM,
NYPD,Facebook,https://www.facebook.com/NYPD,03/14/2012 12:00:00 AM,
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,03/14/2012 12:00:00 AM,
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,03/14/2012 12:00:00 AM,
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,03/14/2012 12:00:00 AM,
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,03/14/2012 12:00:00 AM,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,03/14/2012 12:00:00 AM,227
DEP,Flickr,http://www.flickr.com/photos/nycep,03/14/2012 12:00:00 AM,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,03/14/2012 12:00:00 AM,
DOE,Flickr,http://www.flickr.com/photos/nycschools,03/14/2012 12:00:00 AM,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,03/14/2012 12:00:00 AM,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,03/14/2012 12:00:00 AM,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,03/14/2012 12:00:00 AM,
DSNY,Flickr,http://flickr.com/nycrecyclemore,03/14/2012 12:00:00 AM,
EDC,Flickr,http://www.flickr.com/nycedc,03/14/2012 12:00:00 AM,
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,03/14/2012 12:00:00 AM,
HHC,Flickr,http://www.flickr.com/hhcnyc,03/14/2012 12:00:00 AM,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,03/14/2012 12:00:00 AM,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,03/14/2012 12:00:00 AM,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,03/14/2012 12:00:00 AM,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,03/14/2012 12:00:00 AM,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,03/14/2012 12:00:00 AM,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,03/14/2012 12:00:00 AM,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,03/14/2012 12:00:00 AM,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,03/14/2012 12:00:00 AM,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,03/14/2012 12:00:00 AM,
HRA,Flickr,http://www.flickr.com/people/nychra/,03/14/2012 12:00:00 AM,
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,03/14/2012 12:00:00 AM,
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,03/14/2012 12:00:00 AM,79
DOH,Foursquare,https://foursquare.com/nychealthy,03/14/2012 12:00:00 AM,84
DOT,Foursquare,http://foursquare.com/user/7474166,03/14/2012 12:00:00 AM,4
DPR,Foursquare,https://foursquare.com/nycparks,03/14/2012 12:00:00 AM,10286
EDC,Foursquare,https://foursquare.com/user/3045331,03/14/2012 12:00:00 AM,19
FDNY,Foursquare,https://foursquare.com/fdny,03/14/2012 12:00:00 AM,
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,03/14/2012 12:00:00 AM,9
NYC Gov,Foursquare,http://foursquare.com/nycgov,03/14/2012 12:00:00 AM,15281
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,03/14/2012 12:00:00 AM,
NYCHA,Foursquare,https://foursquare.com/nycha,03/14/2012 12:00:00 AM,24
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,03/14/2012 12:00:00 AM,
DOT,Instagram,http://web.stagram.com/n/nyc_dot,03/14/2012 12:00:00 AM,
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,03/14/2012 12:00:00 AM,
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,03/14/2012 12:00:00 AM,16879
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,03/14/2012 12:00:00 AM,8041
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,03/14/2012 12:00:00 AM,171
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,03/14/2012 12:00:00 AM,142
DOT,iPhone app,You The Man,03/14/2012 12:00:00 AM,2635
